CE201#B.Tech Civil Engineering#2019#JAN#Departmental core
CE208#B.Tech Civil Engineering#2016#AUG#Departmental core
CE208#B.Tech Civil Engineering#2016#JAN#Departmental core
CE208#B.Tech Civil Engineering#2017#AUG#Departmental core
CE208#B.Tech Civil Engineering#2017#JAN#Departmental core
CE208#B.Tech Civil Engineering#2018#AUG#Departmental core
CE208#B.Tech Civil Engineering#2018#JAN#Departmental core
CE208#B.Tech Civil Engineering#2019#AUG#Departmental core
CE208#B.Tech Civil Engineering#2019#JAN#Departmental core
CE213#B.Tech Civil Engineering#2016#AUG#Departmental core
CE213#B.Tech Civil Engineering#2016#JAN#Departmental core
CE213#B.Tech Civil Engineering#2017#AUG#Departmental core
CE213#B.Tech Civil Engineering#2017#JAN#Departmental core
CE213#B.Tech Civil Engineering#2018#AUG#Departmental core
CE213#B.Tech Civil Engineering#2018#JAN#Departmental core
CE213#B.Tech Civil Engineering#2019#AUG#Departmental core
CE213#B.Tech Civil Engineering#2019#JAN#Departmental core
CE309#B.Tech Civil Engineering#2015#AUG#Departmental core
CE309#B.Tech Civil Engineering#2015#JAN#Departmental core
CE309#B.Tech Civil Engineering#2016#AUG#Departmental core
CE309#B.Tech Civil Engineering#2016#JAN#Departmental core
CE309#B.Tech Civil Engineering#2017#AUG#Departmental core
CE309#B.Tech Civil Engineering#2017#JAN#Departmental core
CE309#B.Tech Civil Engineering#2018#AUG#Departmental core
CE309#B.Tech Civil Engineering#2018#JAN#Departmental core
CE308#B.Tech Civil Engineering#2015#AUG#Departmental core
CE308#B.Tech Civil Engineering#2015#JAN#Departmental core
CE308#B.Tech Civil Engineering#2016#AUG#Departmental core
CE308#B.Tech Civil Engineering#2016#JAN#Departmental core
CE308#B.Tech Civil Engineering#2017#AUG#Departmental core
CE308#B.Tech Civil Engineering#2017#JAN#Departmental core
CE308#B.Tech Civil Engineering#2018#AUG#Departmental core
CE308#B.Tech Civil Engineering#2018#JAN#Departmental core
CE321#B.Tech Civil Engineering#2015#AUG#Departmental core
CE321#B.Tech Civil Engineering#2015#JAN#Departmental core
CE321#B.Tech Civil Engineering#2016#AUG#Departmental core
CE321#B.Tech Civil Engineering#2016#JAN#Departmental core
CE321#B.Tech Civil Engineering#2017#AUG#Departmental core
CE321#B.Tech Civil Engineering#2017#JAN#Departmental core
CE321#B.Tech Civil Engineering#2018#AUG#Departmental core
CE321#B.Tech Civil Engineering#2018#JAN#Departmental core
CE313#B.Tech Civil Engineering#2015#AUG#Departmental core
CE313#B.Tech Civil Engineering#2015#JAN#Departmental core
CE313#B.Tech Civil Engineering#2016#AUG#Departmental core
CE313#B.Tech Civil Engineering#2016#JAN#Departmental core
CE313#B.Tech Civil Engineering#2017#AUG#Departmental core
CE313#B.Tech Civil Engineering#2017#JAN#Departmental core
CE313#B.Tech Civil Engineering#2018#AUG#Departmental core
CE313#B.Tech Civil Engineering#2018#JAN#Departmental core
CE314#B.Tech Civil Engineering#2015#AUG#Departmental core
CE314#B.Tech Civil Engineering#2015#JAN#Departmental core
CE314#B.Tech Civil Engineering#2016#AUG#Departmental core
CE314#B.Tech Civil Engineering#2016#JAN#Departmental core
CE314#B.Tech Civil Engineering#2017#AUG#Departmental core
CE314#B.Tech Civil Engineering#2017#JAN#Departmental core
CE314#B.Tech Civil Engineering#2018#AUG#Departmental core
CE314#B.Tech Civil Engineering#2018#JAN#Departmental core
CE322#B.Tech Civil Engineering#2015#AUG#Departmental core
CE322#B.Tech Civil Engineering#2015#JAN#Departmental core
CE322#B.Tech Civil Engineering#2016#AUG#Departmental core
CE322#B.Tech Civil Engineering#2016#JAN#Departmental core
CE322#B.Tech Civil Engineering#2017#AUG#Departmental core
CE322#B.Tech Civil Engineering#2017#JAN#Departmental core
CE322#B.Tech Civil Engineering#2018#AUG#Departmental core
CE322#B.Tech Civil Engineering#2018#JAN#Departmental core
CE323#B.Tech Civil Engineering#2015#AUG#Departmental core
CE323#B.Tech Civil Engineering#2015#JAN#Departmental core
CE323#B.Tech Civil Engineering#2016#AUG#Departmental core
CE323#B.Tech Civil Engineering#2016#JAN#Departmental core
CE323#B.Tech Civil Engineering#2017#AUG#Departmental core
CE323#B.Tech Civil Engineering#2017#JAN#Departmental core
CE323#B.Tech Civil Engineering#2018#AUG#Departmental core
CE323#B.Tech Civil Engineering#2018#JAN#Departmental core
CE504#M.Tech Civil Engineering#2019#AUG#Departmental core
CE504#M.Tech Civil Engineering#2019#AUG#Departmental Elective
CE504#M.Tech Civil Engineering#2020#AUG#Departmental core
CE504#M.Tech Civil Engineering#2020#AUG#Departmental Elective
CE504#M.Tech Civil Engineering#2021#JAN#Departmental Elective
CE504#M.Tech Civil Engineering#2021#JAN#Departmental core
CE504#M.Tech Structural Engineering#2019#AUG#Departmental Elective
CE504#M.Tech Structural Engineering#2019#AUG#Departmental core
CE504#M.Tech Structural Engineering#2020#AUG#Departmental core
CE504#M.Tech Structural Engineering#2020#AUG#Departmental Elective
CE504#M.Tech Structural Engineering#2021#JAN#Departmental core
CE504#M.Tech Structural Engineering#2021#JAN#Departmental Elective
CE504#P.hd Civil Engineering#2019#AUG#Departmental Elective
CE504#P.hd Civil Engineering#2019#AUG#Departmental core
CE504#P.hd Civil Engineering#2020#AUG#Departmental Elective
CE504#P.hd Civil Engineering#2020#AUG#Departmental core
CE504#P.hd Civil Engineering#2021#JAN#Departmental Elective
CE504#P.hd Civil Engineering#2021#JAN#Departmental core
CE511#B.Tech Civil Engineering#2014#AUG#Departmental Elective
CE511#B.Tech Civil Engineering#2017#AUG#Departmental Elective
CE511#M.Tech Civil Engineering#2019#AUG#Departmental core
CE511#M.Tech Civil Engineering#2019#AUG#Departmental Elective
CE511#M.Tech Civil Engineering#2020#AUG#Departmental Elective
CE511#M.Tech Civil Engineering#2020#AUG#Departmental core
CE511#M.Tech Civil Engineering#2021#JAN#Departmental Elective
CE511#M.Tech Civil Engineering#2021#JAN#Departmental core
CE511#M.Tech Structural Engineering#2019#AUG#Departmental Elective
CE511#M.Tech Structural Engineering#2019#AUG#Departmental core
CE511#M.Tech Structural Engineering#2020#AUG#Departmental core
CE511#M.Tech Structural Engineering#2020#AUG#Departmental Elective
CE511#M.Tech Structural Engineering#2021#JAN#Departmental core
CE511#M.Tech Structural Engineering#2021#JAN#Departmental Elective
CE511#P.hd Civil Engineering#2019#AUG#Departmental Elective
CE511#P.hd Civil Engineering#2019#AUG#Departmental core
CE511#P.hd Civil Engineering#2020#AUG#Departmental Elective
CE511#P.hd Civil Engineering#2020#AUG#Departmental core
CE511#P.hd Civil Engineering#2021#JAN#Departmental core
CE511#P.hd Civil Engineering#2021#JAN#Departmental Elective
CE512#M.Tech Civil Engineering#2020#AUG#Departmental Elective
CE512#M.Tech Civil Engineering#2020#AUG#Departmental core
CE512#M.Tech Civil Engineering#2021#JAN#Departmental core
CE512#M.Tech Civil Engineering#2021#JAN#Departmental Elective
CE512#M.Tech Structural Engineering#2020#AUG#Departmental core
CE512#M.Tech Structural Engineering#2020#AUG#Departmental Elective
CE512#M.Tech Structural Engineering#2021#JAN#Departmental core
CE512#M.Tech Structural Engineering#2021#JAN#Departmental Elective
CE512#P.hd Civil Engineering#2020#AUG#Departmental Elective
CE512#P.hd Civil Engineering#2020#AUG#Departmental core
CE512#P.hd Civil Engineering#2021#JAN#Departmental Elective
CE512#P.hd Civil Engineering#2021#JAN#Departmental core
CE606#B.Tech Civil Engineering#2015#AUG#Departmental Elective
CE606#B.Tech Civil Engineering#2015#JAN#Departmental Elective
CE606#B.Tech Civil Engineering#2016#AUG#Departmental Elective
CE606#B.Tech Civil Engineering#2016#JAN#Departmental Elective
CE606#B.Tech Civil Engineering#2017#AUG#Departmental Elective
CE606#B.Tech Civil Engineering#2017#JAN#Departmental Elective
CE606#B.Tech Civil Engineering#2020#AUG#Departmental Elective
CE606#B.Tech Civil Engineering#2021#JAN#Departmental Elective
CE606#M.Tech Civil Engineering#2015#AUG#Departmental Elective
CE606#M.Tech Civil Engineering#2015#JAN#Departmental Elective
CE606#M.Tech Civil Engineering#2016#AUG#Departmental Elective
CE606#M.Tech Civil Engineering#2016#JAN#Departmental Elective
CE606#M.Tech Civil Engineering#2017#AUG#Departmental Elective
CE606#M.Tech Civil Engineering#2017#JAN#Departmental Elective
CE606#M.Tech Civil Engineering#2020#AUG#Departmental Elective
CE606#M.Tech Civil Engineering#2021#JAN#Departmental Elective
CE606#M.Tech Structural Engineering#2015#AUG#Departmental Elective
CE606#M.Tech Structural Engineering#2015#JAN#Departmental Elective
CE606#M.Tech Structural Engineering#2016#AUG#Departmental Elective
CE606#M.Tech Structural Engineering#2016#JAN#Departmental Elective
CE606#M.Tech Structural Engineering#2017#AUG#Departmental Elective
CE606#M.Tech Structural Engineering#2017#JAN#Departmental Elective
CE606#M.Tech Structural Engineering#2020#AUG#Departmental Elective
CE606#M.Tech Structural Engineering#2021#JAN#Departmental Elective
CE606#P.hd Civil Engineering#2015#AUG#Departmental Elective
CE606#P.hd Civil Engineering#2015#JAN#Departmental Elective
CE606#P.hd Civil Engineering#2016#AUG#Departmental Elective
CE606#P.hd Civil Engineering#2016#JAN#Departmental Elective
CE606#P.hd Civil Engineering#2017#AUG#Departmental Elective
CE606#P.hd Civil Engineering#2017#JAN#Departmental Elective
CE606#P.hd Civil Engineering#2020#AUG#Departmental Elective
CE606#P.hd Civil Engineering#2021#JAN#Departmental Elective
CE615#M.Tech Civil Engineering#2020#AUG#Departmental Elective
CE615#M.Tech Civil Engineering#2021#JAN#Departmental Elective
CE615#M.Tech Structural Engineering#2020#AUG#Departmental Elective
CE615#M.Tech Structural Engineering#2021#JAN#Departmental Elective
CE615#P.hd Civil Engineering#2020#AUG#Departmental Elective
CE615#P.hd Civil Engineering#2021#JAN#Departmental Elective
CE619#B.Tech Civil Engineering#2015#AUG#Departmental Elective
CE619#B.Tech Civil Engineering#2015#JAN#Departmental Elective
CE619#B.Tech Civil Engineering#2016#AUG#Departmental Elective
CE619#B.Tech Civil Engineering#2016#JAN#Departmental Elective
CE619#B.Tech Civil Engineering#2017#AUG#Departmental Elective
CE619#B.Tech Civil Engineering#2017#JAN#Departmental Elective
CE619#B.Tech Civil Engineering#2020#AUG#Departmental Elective
CE619#B.Tech Civil Engineering#2021#JAN#Departmental Elective
CE619#M.Tech Civil Engineering#2015#AUG#Departmental Elective
CE619#M.Tech Civil Engineering#2015#JAN#Departmental Elective
CE619#M.Tech Civil Engineering#2016#AUG#Departmental Elective
CE619#M.Tech Civil Engineering#2016#JAN#Departmental Elective
CE619#M.Tech Civil Engineering#2017#AUG#Departmental Elective
CE619#M.Tech Civil Engineering#2017#JAN#Departmental Elective
CE619#M.Tech Civil Engineering#2020#AUG#Departmental Elective
CE619#M.Tech Civil Engineering#2021#JAN#Departmental Elective
CE619#M.Tech Structural Engineering#2015#AUG#Departmental Elective
CE619#M.Tech Structural Engineering#2015#JAN#Departmental Elective
CE619#M.Tech Structural Engineering#2016#AUG#Departmental Elective
CE619#M.Tech Structural Engineering#2016#JAN#Departmental Elective
CE619#M.Tech Structural Engineering#2017#AUG#Departmental Elective
CE619#M.Tech Structural Engineering#2017#JAN#Departmental Elective
CE619#M.Tech Structural Engineering#2020#AUG#Departmental Elective
CE619#M.Tech Structural Engineering#2021#JAN#Departmental Elective
CE619#P.hd Civil Engineering#2015#AUG#Departmental Elective
CE619#P.hd Civil Engineering#2015#JAN#Departmental Elective
CE619#P.hd Civil Engineering#2016#AUG#Departmental Elective
CE619#P.hd Civil Engineering#2016#JAN#Departmental Elective
CE619#P.hd Civil Engineering#2017#AUG#Departmental Elective
CE619#P.hd Civil Engineering#2017#JAN#Departmental Elective
CE619#P.hd Civil Engineering#2020#AUG#Departmental Elective
CE619#P.hd Civil Engineering#2021#JAN#Departmental Elective
CE514#M.Tech Civil Engineering#2020#AUG#Departmental Elective
CE514#M.Tech Civil Engineering#2021#JAN#Departmental Elective
CE514#M.Tech Structural Engineering#2020#AUG#Departmental Elective
CE514#M.Tech Structural Engineering#2021#JAN#Departmental Elective
CE514#P.hd Civil Engineering#2020#AUG#Departmental Elective
CE514#P.hd Civil Engineering#2021#JAN#Departmental Elective
CE608#M.Tech Civil Engineering#2020#AUG#Departmental Elective
CE608#M.Tech Civil Engineering#2021#JAN#Departmental Elective
CE608#M.Tech Structural Engineering#2020#AUG#Departmental Elective
CE608#M.Tech Structural Engineering#2021#JAN#Departmental Elective
CE608#P.hd Civil Engineering#2020#AUG#Departmental Elective
CE608#P.hd Civil Engineering#2021#JAN#Departmental Elective
CE510#M.Tech Civil Engineering#2020#AUG#Departmental Elective
CE510#M.Tech Civil Engineering#2021#JAN#Departmental Elective
CE510#M.Tech Infrastructure Engineering and Management#2020#AUG#Departmental Elective
CE510#M.Tech Infrastructure Engineering and Management#2021#JAN#Departmental Elective
CE510#P.hd Civil Engineering#2020#AUG#Departmental Elective
CE510#P.hd Civil Engineering#2021#JAN#Departmental Elective
CE544#M.Tech Civil Engineering#2020#AUG#Departmental Elective
CE544#M.Tech Civil Engineering#2020#AUG#Departmental core
CE544#M.Tech Civil Engineering#2021#JAN#Departmental core
CE544#M.Tech Civil Engineering#2021#JAN#Departmental Elective
CE544#M.Tech Infrastructure Engineering and Management#2020#AUG#Departmental core
CE544#M.Tech Infrastructure Engineering and Management#2020#AUG#Departmental Elective
CE544#M.Tech Infrastructure Engineering and Management#2021#JAN#Departmental core
CE544#M.Tech Infrastructure Engineering and Management#2021#JAN#Departmental Elective
CE544#P.hd Civil Engineering#2020#AUG#Departmental Elective
CE544#P.hd Civil Engineering#2020#AUG#Departmental core
CE544#P.hd Civil Engineering#2021#JAN#Departmental Elective
CE544#P.hd Civil Engineering#2021#JAN#Departmental core
CE612#M.Tech Infrastructure Engineering and Management#2020#AUG#Departmental core
CE612#M.Tech Structural Engineering#2020#AUG#Departmental Elective
CE612#M.Tech Structural Engineering#2021#JAN#Departmental Elective
CE612#P.hd Civil Engineering#2020#AUG#Departmental Elective
CE612#P.hd Civil Engineering#2021#JAN#Departmental Elective
CE614#M.Tech Civil Engineering#2020#AUG#Departmental Elective
CE614#M.Tech Civil Engineering#2020#AUG#Departmental core
CE614#M.Tech Civil Engineering#2021#JAN#Departmental core
CE614#M.Tech Civil Engineering#2021#JAN#Departmental Elective
CE614#M.Tech Infrastructure Engineering and Management#2020#AUG#Departmental core
CE614#M.Tech Infrastructure Engineering and Management#2020#AUG#Departmental Elective
CE614#M.Tech Infrastructure Engineering and Management#2021#JAN#Departmental core
CE614#M.Tech Infrastructure Engineering and Management#2021#JAN#Departmental Elective
CE614#P.hd Civil Engineering#2020#AUG#Departmental Elective
CE614#P.hd Civil Engineering#2020#AUG#Departmental core
CE614#P.hd Civil Engineering#2021#JAN#Departmental Elective
CE614#P.hd Civil Engineering#2021#JAN#Departmental core
CE552#M.Tech Civil Engineering#2020#AUG#Departmental Elective
CE552#M.Tech Civil Engineering#2021#JAN#Departmental Elective
CE552#M.Tech Earth Systems Science and Engineering#2020#AUG#Departmental Elective
CE552#M.Tech Earth Systems Science and Engineering#2021#JAN#Departmental Elective
CE552#M.Tech Infrastructure Engineering and Management#2020#AUG#Departmental Elective
CE552#M.Tech Infrastructure Engineering and Management#2021#JAN#Departmental Elective
CE552#M.Tech Water Resources and Engineering and Management#2020#AUG#Departmental Elective
CE552#M.Tech Water Resources and Engineering and Management#2021#JAN#Departmental Elective
CE552#P.hd Civil Engineering#2020#AUG#Departmental Elective
CE552#P.hd Civil Engineering#2021#JAN#Departmental Elective
CE552#P.hd Humanities and Social Sciences#2020#AUG#Departmental Elective
CE552#P.hd Humanities and Social Sciences#2021#JAN#Departmental Elective
CE623#M.Tech Civil Engineering#2020#AUG#Departmental Elective
CE623#M.Tech Civil Engineering#2021#JAN#Departmental Elective
CE623#M.Tech Infrastructure Engineering and Management#2020#AUG#Departmental Elective
CE623#M.Tech Infrastructure Engineering and Management#2021#JAN#Departmental Elective
CE623#M.Tech Transportation Systems Engineering#2020#AUG#Departmental Elective
CE623#M.Tech Transportation Systems Engineering#2021#JAN#Departmental Elective
CE623#P.hd Civil Engineering#2020#AUG#Departmental Elective
CE623#P.hd Civil Engineering#2021#JAN#Departmental Elective
CE555#M.Tech Civil Engineering#2020#AUG#Departmental Elective
CE555#M.Tech Civil Engineering#2021#JAN#Departmental Elective
CE555#M.Tech Earth Systems Science and Engineering#2020#AUG#Departmental Elective
CE555#M.Tech Earth Systems Science and Engineering#2021#JAN#Departmental Elective
CE555#M.Tech Water Resources and Engineering and Management#2020#AUG#Departmental core
CE555#P.hd Civil Engineering#2020#AUG#Departmental Elective
CE555#P.hd Civil Engineering#2021#JAN#Departmental Elective
CE556#B.Tech Civil Engineering#2017#AUG#Departmental Elective
CE556#M.Tech Civil Engineering#2020#AUG#Departmental core
CE556#M.Tech Civil Engineering#2020#AUG#Departmental Elective
CE556#M.Tech Civil Engineering#2021#JAN#Departmental Elective
CE556#M.Tech Civil Engineering#2021#JAN#Departmental core
CE556#M.Tech Water Resources and Engineering and Management#2020#AUG#Departmental Elective
CE556#M.Tech Water Resources and Engineering and Management#2020#AUG#Departmental core
CE556#M.Tech Water Resources and Engineering and Management#2021#JAN#Departmental core
CE556#M.Tech Water Resources and Engineering and Management#2021#JAN#Departmental Elective
CE556#P.hd Civil Engineering#2020#AUG#Departmental Elective
CE556#P.hd Civil Engineering#2020#AUG#Departmental core
CE556#P.hd Civil Engineering#2021#JAN#Departmental core
CE556#P.hd Civil Engineering#2021#JAN#Departmental Elective
CE562#M.Tech Civil Engineering#2020#AUG#Departmental Elective
CE562#M.Tech Civil Engineering#2021#JAN#Departmental Elective
CE562#M.Tech Water Resources and Engineering and Management#2020#AUG#Departmental Elective
CE562#M.Tech Water Resources and Engineering and Management#2021#JAN#Departmental Elective
CE562#P.hd Civil Engineering#2020#AUG#Departmental Elective
CE562#P.hd Civil Engineering#2021#JAN#Departmental Elective
CE559#Bachelor of Design#2014#AUG#Open Elective
CE559#Bachelor of Design#2017#AUG#Open Elective
CE559#Bachelor of Design#2017#JAN#Open Elective
CE559#Bachelor of Design#2020#AUG#Open Elective
CE559#Bachelor of Design#2021#JAN#Open Elective
CE559#B.Tech Biosciences and Bioengineering#2014#AUG#Open Elective
CE559#B.Tech Biosciences and Bioengineering#2017#AUG#Open Elective
CE559#B.Tech Biosciences and Bioengineering#2017#JAN#Open Elective
CE559#B.Tech Biosciences and Bioengineering#2020#AUG#Open Elective
CE559#B.Tech Biosciences and Bioengineering#2021#JAN#Open Elective
CE559#B.Tech Biotechnology#2014#AUG#Open Elective
CE559#B.Tech Biotechnology#2017#AUG#Open Elective
CE559#B.Tech Biotechnology#2017#JAN#Open Elective
CE559#B.Tech Biotechnology#2020#AUG#Open Elective
CE559#B.Tech Biotechnology#2021#JAN#Open Elective
CE559#B.Tech Chemical Engineering#2014#AUG#Open Elective
CE559#B.Tech Chemical Engineering#2017#AUG#Open Elective
CE559#B.Tech Chemical Engineering#2017#JAN#Open Elective
CE559#B.Tech Chemical Engineering#2020#AUG#Open Elective
CE559#B.Tech Chemical Engineering#2021#JAN#Open Elective
CE559#B.Tech Chemical Science and Technology#2014#AUG#Open Elective
CE559#B.Tech Chemical Science and Technology#2017#AUG#Open Elective
CE559#B.Tech Chemical Science and Technology#2017#JAN#Open Elective
CE559#B.Tech Chemical Science and Technology#2020#AUG#Open Elective
CE559#B.Tech Chemical Science and Technology#2021#JAN#Open Elective
CE559#B.Tech Civil Engineering#2014#AUG#Open Elective
CE559#B.Tech Civil Engineering#2017#AUG#Open Elective
CE559#B.Tech Civil Engineering#2017#JAN#Open Elective
CE559#B.Tech Civil Engineering#2020#AUG#Open Elective
CE559#B.Tech Civil Engineering#2021#JAN#Open Elective
CE559#B.Tech Computer Science and Engineering#2014#AUG#Open Elective
CE559#B.Tech Computer Science and Engineering#2017#AUG#Open Elective
CE559#B.Tech Computer Science and Engineering#2017#JAN#Open Elective
CE559#B.Tech Computer Science and Engineering#2020#AUG#Open Elective
CE559#B.Tech Computer Science and Engineering#2021#JAN#Open Elective
CE559#B.Tech Electronics and Communication Engineering#2014#AUG#Open Elective
CE559#B.Tech Electronics and Communication Engineering#2017#AUG#Open Elective
CE559#B.Tech Electronics and Communication Engineering#2017#JAN#Open Elective
CE559#B.Tech Electronics and Communication Engineering#2020#AUG#Open Elective
CE559#B.Tech Electronics and Communication Engineering#2021#JAN#Open Elective
CE559#B.Tech Electronics and Electrical Engineering#2014#AUG#Open Elective
CE559#B.Tech Electronics and Electrical Engineering#2017#AUG#Open Elective
CE559#B.Tech Electronics and Electrical Engineering#2017#JAN#Open Elective
CE559#B.Tech Electronics and Electrical Engineering#2020#AUG#Open Elective
CE559#B.Tech Electronics and Electrical Engineering#2021#JAN#Open Elective
CE559#B.Tech Engineering Physics#2014#AUG#Open Elective
CE559#B.Tech Engineering Physics#2017#AUG#Open Elective
CE559#B.Tech Engineering Physics#2017#JAN#Open Elective
CE559#B.Tech Engineering Physics#2020#AUG#Open Elective
CE559#B.Tech Engineering Physics#2021#JAN#Open Elective
CE559#B.Tech Mathematics and Computing#2014#AUG#Open Elective
CE559#B.Tech Mathematics and Computing#2017#AUG#Open Elective
CE559#B.Tech Mathematics and Computing#2017#JAN#Open Elective
CE559#B.Tech Mathematics and Computing#2020#AUG#Open Elective
CE559#B.Tech Mathematics and Computing#2021#JAN#Open Elective
CE559#B.Tech Mechanical Engineering#2014#AUG#Open Elective
CE559#B.Tech Mechanical Engineering#2017#AUG#Open Elective
CE559#B.Tech Mechanical Engineering#2017#JAN#Open Elective
CE559#B.Tech Mechanical Engineering#2020#AUG#Open Elective
CE559#B.Tech Mechanical Engineering#2021#JAN#Open Elective
CE559#B.Tech Minor Biotechnology#2014#AUG#Open Elective
CE559#B.Tech Minor Biotechnology#2017#AUG#Open Elective
CE559#B.Tech Minor Biotechnology#2017#JAN#Open Elective
CE559#B.Tech Minor Biotechnology#2020#AUG#Open Elective
CE559#B.Tech Minor Biotechnology#2021#JAN#Open Elective
CE559#B.Tech Minor Computer Science and Engineering#2014#AUG#Open Elective
CE559#B.Tech Minor Computer Science and Engineering#2017#AUG#Open Elective
CE559#B.Tech Minor Computer Science and Engineering#2017#JAN#Open Elective
CE559#B.Tech Minor Computer Science and Engineering#2020#AUG#Open Elective
CE559#B.Tech Minor Computer Science and Engineering#2021#JAN#Open Elective
CE559#B.Tech Minor Electronics and Communication Engineering#2014#AUG#Open Elective
CE559#B.Tech Minor Electronics and Communication Engineering#2017#AUG#Open Elective
CE559#B.Tech Minor Electronics and Communication Engineering#2017#JAN#Open Elective
CE559#B.Tech Minor Electronics and Communication Engineering#2020#AUG#Open Elective
CE559#B.Tech Minor Electronics and Communication Engineering#2021#JAN#Open Elective
CE559#B.Tech Minor Electronics and Electrical Engineering#2014#AUG#Open Elective
CE559#B.Tech Minor Electronics and Electrical Engineering#2017#AUG#Open Elective
CE559#B.Tech Minor Electronics and Electrical Engineering#2017#JAN#Open Elective
CE559#B.Tech Biosciences and Bioengineering#2014#AUG#Open Elective
CE559#B.Tech Minor Electronics and Electrical Engineering#2021#JAN#Open Elective
CE559#B.Tech Minor Language and Literature#2014#AUG#Open Elective
CE559#B.Tech Minor Language and Literature#2017#AUG#Open Elective
CE559#B.Tech Minor Language and Literature#2017#JAN#Open Elective
CE559#B.Tech Minor Language and Literature#2020#AUG#Open Elective
CE559#B.Tech Minor Language and Literature#2021#JAN#Open Elective
CE560#B.Tech Civil Engineering#2015#AUG#Departmental Elective
