CourseNo.#Exam Slot#Exam Date and Time
CE511#A#04-05-2022 (9:00 to 12:00)
CE514#G#10-05-2022 (9:00 to 12:00)
CE524#A#04-05-2022 (9:00 to 12:00)
CE525#B#05-05-2022 (9:00 to 12:00)
CE533#A1#04-05-2022 (14:00 to 17:00)
CE534##
CE544##
CE552#D1#07-05-2022 (14:00 to 17:00)
CE555#A#04-05-2022 (9:00 to 12:00)
CE556#B#05-05-2022 (9:00 to 12:00)
CE559#G#10-05-2022 (9:00 to 12:00)
CE583#D#07-05-2022 (9:00 to 12:00)
CE584#B#05-05-2022 (9:00 to 12:00)
CE585##
CE594#E1#08-05-2022 (14:00 to 17:00)
CE595#F1#09-05-2022 (14:00 to 17:00)
CE606#C#06-05-2022 (9:00 to 12:00)
CE607#D#07-05-2022 (9:00 to 12:00)
CE608#E1#08-05-2022 (14:00 to 17:00)
CE610#F1#09-05-2022 (14:00 to 17:00)
CE612#A1#04-05-2022 (14:00 to 17:00)
CE614#B1#05-05-2022 (14:00 to 17:00)
CE615#G1#10-05-2022 (14:00 to 17:00)
CE618#E#08-05-2022 (9:00 to 12:00)
CE628#C#06-05-2022 (9:00 to 12:00)
CE623#F1#09-05-2022 (14:00 to 17:00)
CE624#A1#04-05-2022 (14:00 to 17:00)
CE642#C1#06-05-2022 (14:00 to 17:00)
CE646#G1#10-05-2022 (14:00 to 17:00)
CE664#C1#06-05-2022 (14:00 to 17:00)
CE665#F1#09-05-2022 (14:00 to 17:00)
CH211#C#06-05-2022 (9:00 to 12:00)
CH222#A#04-05-2022 (9:00 to 12:00)
CH223##
CH224#B#05-05-2022 (9:00 to 12:00)
CH233#D#07-05-2022 (9:00 to 12:00)
CH323#D1#07-05-2022 (14:00 to 17:00)
CH332#B1#05-05-2022 (14:00 to 17:00)
CH334##
CH335#C1#06-05-2022 (14:00 to 17:00)
CH400#F#09-05-2022 (9:00 to 12:00)
CH411#B#05-05-2022 (9:00 to 12:00)
CH418#A#04-05-2022 (9:00 to 12:00)
CH419#F1#09-05-2022 (14:00 to 17:00)
CH421#C#06-05-2022 (9:00 to 12:00)
CH425##
CH428#B#05-05-2022 (9:00 to 12:00)
CH432#D#07-05-2022 (9:00 to 12:00)
CH433#A#04-05-2022 (9:00 to 12:00)
CH437#D#07-05-2022 (9:00 to 12:00)
CH438#C#06-05-2022 (9:00 to 12:00)
CH499##
CH500##
CH600##
CH603#C#06-05-2022 (9:00 to 12:00)
CH613#A#04-05-2022 (9:00 to 12:00)
CH617#B1#05-05-2022 (14:00 to 17:00)
CH618#A1#04-05-2022 (14:00 to 17:00)
CH621#F#09-05-2022 (9:00 to 12:00)
CH623#B#05-05-2022 (9:00 to 12:00)
CH627#D1#07-05-2022 (14:00 to 17:00)
CH629#C1#06-05-2022 (14:00 to 17:00)
CH636#F1#09-05-2022 (14:00 to 17:00)
CH639#D#07-05-2022 (9:00 to 12:00)
CH644#G#10-05-2022 (9:00 to 12:00)
CL205#D#07-05-2022 (9:00 to 12:00)
CL206#C#06-05-2022 (9:00 to 12:00)
CL207#F#09-05-2022 (9:00 to 12:00)
CL208#A#04-05-2022 (9:00 to 12:00)
CL209#B#05-05-2022 (9:00 to 12:00)
CL210H##
CL211H##
CL304#C1#06-05-2022 (14:00 to 17:00)
CL305#A1#04-05-2022 (14:00 to 17:00)
CL306#D1#07-05-2022 (14:00 to 17:00)
CL312##
CL313##
CL314H##
CL315H##
CL503#D1#07-05-2022 (14:00 to 17:00)
CL504#C1#06-05-2022 (14:00 to 17:00)
CL505#F1#09-05-2022 (14:00 to 17:00)
CL506#A#04-05-2022 (9:00 to 12:00)
CL514#A1#04-05-2022 (14:00 to 17:00)
CL598##
CL599##
CL612##
CL613##
CL615#B1#05-05-2022 (14:00 to 17:00)
CL619##09-05-2022 (9:00 to 12:00)
CL622#D#07-05-2022 (9:00 to 12:00)
CL625##
CL626#E1#08-05-2022 (14:00 to 17:00)
CL627#G#10-05-2022 (9:00 to 12:00)
CL628##09-05-2022 (9:00 to 12:00)
CL634#G#10-05-2022 (9:00 to 12:00)
CL636#D#07-05-2022 (9:00 to 12:00)
CL640#E1#08-05-2022 (14:00 to 17:00)
CL643##
CL650#D#07-05-2022 (9:00 to 12:00)
CL651##
CS205#A#04-05-2022 (9:00 to 12:00)
CS206M#G#10-05-2022 (9:00 to 12:00)
CS207#B#05-05-2022 (9:00 to 12:00)
CS223#D#07-05-2022 (9:00 to 12:00)
CS224##
CS245#C#06-05-2022 (9:00 to 12:00)
CS246##
CS331##
CS345#E1#08-05-2022 (14:00 to 17:00)
CS346##
CS348##
CS350M#G1#10-05-2022 (14:00 to 17:00)
CS361#D1#07-05-2022 (14:00 to 17:00)
CS506#B1#05-05-2022 (14:00 to 17:00)
CS508#F1#09-05-2022 (14:00 to 17:00)
CS528#C1#06-05-2022 (14:00 to 17:00)
CS529#A1#04-05-2022 (14:00 to 17:00)
CS534#D1#07-05-2022 (14:00 to 17:00)
CS544#A#04-05-2022 (9:00 to 12:00)
CS549#B#05-05-2022 (9:00 to 12:00)
CS558##
CS577#G#10-05-2022 (9:00 to 12:00)
CS595##
DA671#A1#04-05-2022 (14:00 to 17:00)
DA526#B#05-05-2022 (9:00 to 12:00)
DA546#C#06-05-2022 (9:00 to 12:00)
DD212##
DD213##
DD214##
DD215##
DD220M#G#10-05-2022 (9:00 to 12:00)
DD303##
DD311##
DD312##
DD320M#G1#10-05-2022 (14:00 to 17:00)
DD322##
DD324##
DD325##
DD326##
DD398##
DD411##
DD499##
DD505##
DD506##
DD507##
DD509##
DD514##
DD516##
DD517##
DD524##
DD 532##
DD605##
DD 606##
DD709##
DD710##
DM503#B#05-05-2022 (9:00 to 12:00)
DM504#E1#08-05-2022 (14:00 to 17:00)
DM514#A1#04-05-2022 (14:00 to 17:00)
DM515#C1#06-05-2022 (14:00 to 17:00)
EE206#B#05-05-2022 (9:00 to 12:00)
EE207##
EE213M#G#10-05-2022 (9:00 to 12:00)
EE230#A#04-05-2022 (9:00 to 12:00)
EE250#C#06-05-2022 (9:00 to 12:00)
EE252#F#09-05-2022 (9:00 to 12:00)
EE253##
EE313##
EE314#D1#07-05-2022 (14:00 to 17:00)
EE322M#G1#10-05-2022 (14:00 to 17:00)
EE332#A1#04-05-2022 (14:00 to 17:00)
EE333##
EE334#B1#05-05-2022 (14:00 to 17:00)
EE335#C1#06-05-2022 (14:00 to 17:00)
EE352#C1#06-05-2022 (14:00 to 17:00)
EE360#A1#04-05-2022 (14:00 to 17:00)
EE370#B1#05-05-2022 (14:00 to 17:00)
EE371##
EE381##
EE390#E1#08-05-2022 (14:00 to 17:00)
EE399##
EE499##
EE512#A#04-05-2022 (9:00 to 12:00)
EE515#B#05-05-2022 (9:00 to 12:00)
EE516#C#06-05-2022 (9:00 to 12:00)
EE517##
EE518##
EE521##
EE522#A#04-05-2022 (9:00 to 12:00)
EE525#B#05-05-2022 (9:00 to 12:00)
EE526#A#04-05-2022 (9:00 to 12:00)
EE527##
EE533#A#04-05-2022 (9:00 to 12:00)
EE534##
EE535#B#05-05-2022 (9:00 to 12:00)
EE541##
EE543#A#04-05-2022 (9:00 to 12:00)
EE544#B#05-05-2022 (9:00 to 12:00)
EE553#C#06-05-2022 (9:00 to 12:00)
EE554#B#05-05-2022 (9:00 to 12:00)
EE555##
EE562#A#04-05-2022 (9:00 to 12:00)
EE572##
EE580#C#06-05-2022 (9:00 to 12:00)
EE592#C#06-05-2022 (9:00 to 12:00)
EE595H#B#01-03-2022 (9:00 to 11:30)
EE596H#B#05-05-2022 (9:00 to 11:30)
EE611#G#10-05-2022 (9:00 to 12:00)
EE613#A1#04-05-2022 (14:00 to 17:00)
EE621#B1#05-05-2022 (14:00 to 17:00)
EE622#A1#04-05-2022 (14:00 to 17:00)
EE627#D1#07-05-2022 (14:00 to 17:00)
EE633#C1#06-05-2022 (14:00 to 17:00)
EE634#D1#07-05-2022 (14:00 to 17:00)
EE643#B1#05-05-2022 (14:00 to 17:00)
EE655#E1#08-05-2022 (14:00 to 17:00)
EE656#A1#04-05-2022 (14:00 to 17:00)
EE661#C1#06-05-2022 (14:00 to 17:00)
EE674#B1#05-05-2022 (14:00 to 17:00)
EE694#C1#06-05-2022 (14:00 to 17:00)
EE696#D1#07-05-2022 (14:00 to 17:00)
EE699##
EN671#G#10-05-2022 (9:00 to 12:00)
EN674##
EN697##
EN699##
HS107#G1#10-05-2022 (14:00 to 17:00)
HS113#G1#10-05-2022 (14:00 to 17:00)
HS119#G1#10-05-2022 (14:00 to 17:00)
HS123#G1#10-05-2022 (14:00 to 17:00)
HS125#G1#10-05-2022 (14:00 to 17:00)
HS134#G1#10-05-2022 (14:00 to 17:00)
HS135#G1#10-05-2022 (14:00 to 17:00)
HS136#G1#10-05-2022 (14:00 to 17:00)
HS138#G1#10-05-2022 (14:00 to 17:00)
HS139#G1#10-05-2022 (14:00 to 17:00)
HS148#G1#10-05-2022 (14:00 to 17:00)
HS217#F#09-05-2022 (9:00 to 12:00)
HS218#F#09-05-2022 (9:00 to 12:00)
HS221#F#09-05-2022 (9:00 to 12:00)
HS222#F#09-05-2022 (9:00 to 12:00)
HS229#F#09-05-2022 (9:00 to 12:00)
HS232M#G#10-05-2022 (9:00 to 12:00)
HS233#F#09-05-2022 (9:00 to 12:00)
HS235#F#09-05-2022 (9:00 to 12:00)
HS239#F#09-05-2022 (9:00 to 12:00)
HS240#F#09-05-2022 (9:00 to 12:00)
HS242#F#09-05-2022 (9:00 to 12:00)
HS244#F#09-05-2022 (9:00 to 12:00)
HS245#F#09-05-2022 (9:00 to 12:00)
HS320M#G1#10-05-2022 (14:00 to 17:00)
HS503#A1#04-05-2022 (14:00 to 17:00)
HS517#B#05-05-2022 (9:00 to 12:00)
HS523#C#06-05-2022 (9:00 to 12:00)
HS524#D#07-05-2022 (9:00 to 12:00)
HS525#E1#08-05-2022 (14:00 to 17:00)
HS604#A#04-05-2022 (9:00 to 12:00)
HS606#B#05-05-2022 (9:00 to 12:00)
HS699##
HS707#D#07-05-2022 (9:00 to 12:00)
HS712#F1#09-05-2022 (14:00 to 17:00)
HS714#A1#04-05-2022 (14:00 to 17:00)
HS716#B1#05-05-2022 (14:00 to 17:00)
HS719#G#10-05-2022 (9:00 to 12:00)
HS724#E#08-05-2022 (9:00 to 12:00)
HS727#F1#09-05-2022 (14:00 to 17:00)
HS731#A#04-05-2022 (9:00 to 12:00)
HS732#B#05-05-2022 (9:00 to 12:00)
HS733#D1#07-05-2022 (14:00 to 17:00)
HS734#A1#04-05-2022 (14:00 to 17:00)
HS735#E1#08-05-2022 (14:00 to 17:00)
HS740#E1#08-05-2022 (14:00 to 17:00)
HS749#C1#06-05-2022 (14:00 to 17:00)
HS753##
HS763##
HS771##
HS768#F#09-05-2022 (9:00 to 12:00)
HS780#C#06-05-2022 (9:00 to 12:00)
HS781#G1#10-05-2022 (14:00 to 17:00)
HS784#B1#05-05-2022 (14:00 to 17:00)
LS521##
LS551##
IFST017##
IFST020##
MA212M#G#10-05-2022 (9:00 to 12:00)
MA224#B#05-05-2022 (9:00 to 12:00)
MA252#E#08-05-2022 (9:00 to 12:00)
MA271#A#04-05-2022 (9:00 to 12:00)
MA312M#G1#10-05-2022 (14:00 to 17:00)
MA322#C1#06-05-2022 (14:00 to 17:00)
MA324#B1#05-05-2022 (14:00 to 17:00)
MA351#A1#04-05-2022 (14:00 to 17:00)
MA373#D1#07-05-2022 (14:00 to 17:00)
MA374##
MA477#C#06-05-2022 (9:00 to 12:00)
MA499##
MA510#G1#10-05-2022 (14:00 to 17:00)
MA512#C#06-05-2022 (9:00 to 12:00)
MA542#D#07-05-2022 (9:00 to 12:00)
MA547#E#08-05-2022 (9:00 to 12:00)
MA562#D#07-05-2022 (9:00 to 12:00)
MA571#C1#06-05-2022 (14:00 to 17:00)
MA573#B1#05-05-2022 (14:00 to 17:00)
MA588##
MA590#A#04-05-2022 (9:00 to 12:00)
MA591#B#05-05-2022 (9:00 to 12:00)
MA597#E1#08-05-2022 (14:00 to 17:00)
MA601#G#10-05-2022 (9:00 to 12:00)
MA617##
MA618##
MA619##
MA621#D#07-05-2022 (9:00 to 12:00)
MA623#D1#07-05-2022 (14:00 to 17:00)
MA625#A1#04-05-2022 (14:00 to 17:00)
MA642#B1#05-05-2022 (14:00 to 17:00)
MA645#G1#10-05-2022 (14:00 to 17:00)
MA650#B#05-05-2022 (9:00 to 12:00)
MA651#E1#08-05-2022 (14:00 to 17:00)
MA652#D1#07-05-2022 (14:00 to 17:00)
MA662#C1#06-05-2022 (14:00 to 17:00)
MA699##
MA746#A#04-05-2022 (9:00 to 12:00)
ME202M#G#10-05-2022 (9:00 to 12:00)
ME221#A#04-05-2022 (9:00 to 12:00)
ME222#B#05-05-2022 (9:00 to 12:00)
ME223#C#06-05-2022 (9:00 to 12:00)
ME224#D#07-05-2022 (9:00 to 12:00)
ME225##
ME226##
ME302M#G1#10-05-2022 (14:00 to 17:00)
ME321#A1#04-05-2022 (14:00 to 17:00)
ME322#B1#05-05-2022 (14:00 to 17:00)
ME323#D1#07-05-2022 (14:00 to 17:00)
ME324#E1#08-05-2022 (14:00 to 17:00)
ME325#F1#09-05-2022 (14:00 to 17:00)
ME326##
ME511#E#08-05-2022 (9:00 to 12:00)
ME513#A#04-05-2022 (9:00 to 12:00)
ME515##
ME522#A#04-05-2022 (9:00 to 12:00)
ME541#E#08-05-2022 (9:00 to 12:00)
ME542#B#05-05-2022 (9:00 to 12:00)
ME544##
ME552#E#08-05-2022 (9:00 to 12:00)
ME553#B#05-05-2022 (9:00 to 12:00)
ME554#C#06-05-2022 (9:00 to 12:00)
ME605#C#06-05-2022 (9:00 to 12:00)
ME607#A#04-05-2022 (9:00 to 12:00)
ME612#B#05-05-2022 (9:00 to 12:00)
ME615#D#07-05-2022 (9:00 to 12:00)
ME619#C1#06-05-2022 (14:00 to 17:00)
ME621#C#06-05-2022 (9:00 to 12:00)
ME628#B#05-05-2022 (9:00 to 12:00)
ME648#D#07-05-2022 (9:00 to 12:00)
ME657#E#08-05-2022 (9:00 to 12:00)
ME664#F1#09-05-2022 (14:00 to 17:00)
ME670#C1#06-05-2022 (14:00 to 17:00)
ME674#G#10-05-2022 (9:00 to 12:00)
ME683#D#07-05-2022 (9:00 to 12:00)
ME688#C1#06-05-2022 (14:00 to 17:00)
NT705##
PH202#A#04-05-2022 (9:00 to 12:00)
PH204#B#05-05-2022 (9:00 to 12:00)
PH206#D#07-05-2022 (9:00 to 12:00)
PH208#C#06-05-2022 (9:00 to 12:00)
PH210##
PH282M#G#10-05-2022 (9:00 to 12:00)
PH302#A1#04-05-2022 (14:00 to 17:00)
PH304#E1#08-05-2022 (14:00 to 17:00)
PH306#B1#05-05-2022 (14:00 to 17:00)
PH308#C1#06-05-2022 (14:00 to 17:00)
PH310##
PH312##
PH382M#G1#10-05-2022 (14:00 to 17:00)
PH402#E#08-05-2022 (9:00 to 12:00)
PH404#A#04-05-2022 (9:00 to 12:00)
PH406#B#05-05-2022 (9:00 to 12:00)
PH408#C#06-05-2022 (9:00 to 12:00)
PH410#D#07-05-2022 (9:00 to 12:00)
PH412##
PH422##
PH442#G#10-05-2022 (9:00 to 12:00)
PH451#A#04-05-2022 (9:00 to 12:00)
PH452#E#08-05-2022 (9:00 to 12:00)
PH458#B#05-05-2022 (9:00 to 12:00)
PH464#D#07-05-2022 (9:00 to 12:00)
PH466#C#06-05-2022 (9:00 to 12:00)
PH516##
PH518##
PH524#A1#04-05-2022 (14:00 to 17:00)
PH527#B1#05-05-2022 (14:00 to 17:00)
PH541#C1#06-05-2022 (14:00 to 17:00)
PH544#D1#07-05-2022 (14:00 to 17:00)
PH551#F1#09-05-2022 (14:00 to 17:00)
PH702#A1#04-05-2022 (14:00 to 17:00)
PH704#B1#05-05-2022 (14:00 to 17:00)
PH706#F1#09-05-2022 (14:00 to 17:00)
PH708#D1#07-05-2022 (14:00 to 17:00)
RA505#A1#04-05-2022 (14:00 to 17:00)
RA506#G1#10-05-2022 (14:00 to 17:00)
RT512#A#04-05-2022 (9:00 to 12:00)
RT514#B#05-05-2022 (9:00 to 12:00)
RT515#C#06-05-2022 (9:00 to 12:00)
RT516##
RT517#D#07-05-2022 (9:00 to 12:00)
RT520#E#08-05-2022 (9:00 to 12:00)
RT692##
